Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
STH,ENSG00000256762,0.00643972794648429,0.00736132869043771,0.00603630552826318,0.116164815438761,
HMOX2,ENSG00000103415,0.0064465481025423,0.00368340817371127,0.102423985916947,0.0215872415551134,
BAALC,ENSG00000164929,0.00661508857417914,0.00437402777949658,0.027410193450687,0.0824742867112723,
C2CD6,ENSG00000155754,0.00661569080591629,0.00548166005983797,0.105943633469036,-0.0167249689023925,
DAP,ENSG00000112977,0.00662657846613102,0.0050965009977656,0.012333291512433,-0.0335086917067335,
CSNK2A2,ENSG00000070770,0.00663472178875613,0.0147989065357308,0.00542108631719529,0.0312708734437622,
ACTRT1,ENSG00000123165,0.00666981377996945,0.642658244665509,0.00340812021021231,0.0105876608583166,
SUMO3,ENSG00000184900,0.00668122153275885,0.122826655417193,0.00331387911923764,0.0274349759618308,
LRRC63,ENSG00000173988,0.00669421540438297,0.0556674069330843,0.00589999793097007,-0.0171135757562618,
ERMN,ENSG00000136541,0.00671486863378712,0.0386938127639012,0.00403110481933855,0.0779117227468388,
HORMAD2,ENSG00000176635,0.00673194506524766,0.0568268745990916,0.00372537842118337,0.0564432064924703,
COMT,ENSG00000093010,0.00684635553382507,0.194331698223677,0.00365972741640941,0.00768526211489319,
PARP3,ENSG00000041880,0.00690077432438063,0.549836603876628,0.00359603398275476,0.00398179226620515,
LTB,ENSG00000227507,0.00693562359176525,0.124630345055363,0.00347048830190566,0.0419393179268447,
F2RL3,ENSG00000127533,0.00694459289395966,0.0040766610598707,0.173035947326845,-0.0287626056565142,
RALGPS1,ENSG00000136828,0.00696768690524263,0.00733239970467947,0.00792935407861073,0.0352176535783417,
MIF,ENSG00000240972,0.00698010155868034,0.0074675933055004,0.00744031023381475,0.0577351734152203,
VAMP5,ENSG00000168899,0.00698595896823695,0.0180027316432291,0.00468557607935038,0.0972844239979376,
C11orf71,ENSG00000180425,0.00706326612887409,0.0074782098814633,0.00904756649962379,0.0933847789518796,
ZBTB44,ENSG00000196323,0.0071368542808955,0.0874520740655489,0.00425719524507628,-0.01101251199149,
MYO5C,ENSG00000128833,0.00724108599862872,0.00386320923452099,0.144098740238581,0.0125471548986152,
SMC4,ENSG00000113810,0.00724654478108511,0.00554748687455631,0.0113875210212281,-0.023297563800725,
BHLHB9,ENSG00000198908,0.00729803236893733,0.094607667715087,0.00486305146257116,0.0529569774429192,
Z82190.2,ENSG00000285404,0.00738002420642259,0.00402053397167446,0.0383326743572922,0.0189132865759089,
OR6C68,ENSG00000205327,0.00739807912385693,0.0616981673017274,0.00515306999947995,0.0147809977144431,
BMPR1A,ENSG00000107779,0.007432164239489,0.0929880064779527,0.00638989218794361,-0.0142318252223367,
ECSCR,ENSG00000249751,0.00747838766021325,0.105168453634065,0.00491896251666202,0.0726936732897451,
AC142391.1,ENSG00000279686,0.00747838766021325,0.105168453634065,0.00491896251666202,0.0726936732897451,
SLC51A,ENSG00000163959,0.00751477060604189,0.0172589464609473,0.00855330828226308,0.0528265090064622,
HSPB8,ENSG00000152137,0.00756247843569957,0.0972404922362817,0.00443597275793339,0.0403734093799565,
POLR2F,ENSG00000100142,0.00757357720441532,0.0286836238455277,0.00575423308426826,0.0438555788477447,
ISG20,ENSG00000172183,0.00757735382383151,0.00645773500739777,0.00834719250402449,0.0203850553119384,
GYS1,ENSG00000104812,0.00762829863686676,0.0553408823326988,0.00399987839639404,0.0198356042596786,
CXCL11,ENSG00000169248,0.00764366748009271,0.00729219701468264,0.00696109856001914,0.161875135827494,
ENAH,ENSG00000154380,0.00772239763437288,0.00852434947214931,0.00708731460864431,0.0302731334606686,
OMG,ENSG00000126861,0.00777068432104511,0.230009257389769,0.00396593989000549,0.0362924308973641,
GYPB,ENSG00000250361,0.00782390395893895,0.0576437240728011,0.00527428387598183,0.162463867628284,
TRIM10,ENSG00000204613,0.00782428594636897,0.00600924706178352,0.0174407671345398,0.0238336973116253,
RTP1,ENSG00000175077,0.00783956750666093,0.0609875411435494,0.00419554489728313,0.0548328538561232,
HPN,ENSG00000105707,0.00789494069032071,0.0096743529675597,0.00724610523025881,0.0287849868250154,
TEX15,ENSG00000133863,0.00798980667988836,0.767487022314256,0.00393399155436591,0.00107134985132458,
IL4R,ENSG00000077238,0.00799143666686886,0.736710604606625,0.00395331142121225,0.00155312598773957,
AC015813.2,ENSG00000266086,0.00802743818464391,0.011529319764948,0.00772550551624551,0.0871693072554583,
FOXH1,ENSG00000160973,0.00807729785889133,0.0113691645903522,0.00689029721606627,0.0305048526316135,
IDS,ENSG00000010404,0.00809286454593783,0.0564643369801096,0.00522778725675987,0.0200150641806986,
MFSD5,ENSG00000182544,0.00820322463608103,0.0773055665128822,0.00485880685955187,0.0283114931225702,
SPATA31A7,ENSG00000276040,0.00821830755402753,0.110643402822414,0.00522372744818234,0.01049756310008,
NXPE3,ENSG00000144815,0.00839209093468063,0.00668707360408893,0.0811140748906238,0.0281514335338272,
ZBED2,ENSG00000177494,0.00848366614760809,0.0182891236434735,0.00588202688898054,0.053173833747786,
PITPNM3,ENSG00000091622,0.00850919403794448,0.0123552874554963,0.00629905446543266,-0.0132839294451484,
ARF5,ENSG00000004059,0.00857789680265442,0.00923019950903736,0.0094466919766697,0.0762983200813154,
FASN,ENSG00000169710,0.00858932900324438,0.00659039478593504,0.0329683703459146,0.0133648679712423,
TFG,ENSG00000114354,0.00861797777015416,0.00497516592064551,0.0854516711038504,0.0208690285014693,
CDKN1A,ENSG00000124762,0.00862016826689915,0.0832256990669681,0.00490831169857531,0.0600470766406236,
NME3,ENSG00000103024,0.00862798263060371,0.197890384477306,0.00442585943575968,0.0259187230278902,
VPS13B,ENSG00000132549,0.0086364105321175,0.419835316006705,0.00431727268353999,0.00360910625957404,
VAV2,ENSG00000160293,0.00864310198808305,0.00626251524325361,0.0175510604830114,-0.0125006231633783,
MBOAT4,ENSG00000177669,0.00865000047985021,0.00907715707692125,0.00822432697921838,0.0232750574809007,
PAXIP1,ENSG00000157212,0.0086968397753604,0.00728758098591131,0.0116726152227226,0.0230136008730194,
IPO5,ENSG00000065150,0.0087304196771385,0.00556635103342484,0.0277594203389504,0.0214842609033274,
TMEM38A,ENSG00000072954,0.00874727889932247,0.00782359357307749,0.00808039610960787,0.022607541788608,
NKX1-1,ENSG00000235608,0.00882547929391531,0.00988703264389279,0.00824115481403587,0.269440322047876,
TRIB1,ENSG00000173334,0.00892267238833144,0.196329558561036,0.00421071889952951,0.0295102758300659,
ADAMTS15,ENSG00000166106,0.00892810193457594,0.600092095744493,0.00620845466884057,0.00240254725484871,
OR10J5,ENSG00000184155,0.0089878704093791,0.135555758851827,0.00530295321747731,0.0400445727332845,
SLC12A8,ENSG00000221955,0.00904900424464961,0.00472632112697535,0.0366672941761645,-0.0160370731753367,
MX2,ENSG00000183486,0.00905432983304177,0.00627916152224373,0.152324976831386,0.0202149714835588,
SIX1,ENSG00000126778,0.00908530304082078,0.0299969901622418,0.00645515130133689,0.0584200669167779,
FOXN2,ENSG00000170802,0.00915040647917842,0.00892184559516307,0.00898731154305854,0.0217527030070126,
SATB2,ENSG00000119042,0.0092495471600853,0.891297601454737,0.00543403404873755,0.0012713744683647,
RGS1,ENSG00000090104,0.00930539860154256,0.00571266441459239,0.0851948255853694,0.0732968146403382,
E2F5,ENSG00000133740,0.00931676744672039,0.0335964175717322,0.00592846074910325,0.066195716933278,
CNDP2,ENSG00000133313,0.00935917795156604,0.00676514105910409,0.0224672145891132,0.0212379674564582,
AC244197.3,ENSG00000241489,0.00940132273917871,0.197895930279888,0.00638936371869603,0.0144516009986871,
EQTN,ENSG00000120160,0.00956618562602496,0.43818117609702,0.00522918680551709,0.0272355804776024,
ZNF92,ENSG00000146757,0.00957231628059441,0.0114489593734237,0.00979822896168014,0.0585673485521965,
ZNF66,ENSG00000160229,0.00963777774019503,0.034953143216918,0.00588185155636667,0.0798700861987493,
IQCF3,ENSG00000229972,0.00964807149102442,0.182538910441501,0.00595342737354165,0.0548826262307565,
AC097636.1,ENSG00000285749,0.00964807149102442,0.182538910441501,0.00595342737354165,0.0548826262307565,
KREMEN1,ENSG00000183762,0.00965706302941927,0.0421133197636221,0.0077581418298136,0.0174103363129235,
MGARP,ENSG00000137463,0.00968834327864498,0.0135848672310528,0.00774667450734956,0.0564626957759122,
ARID4B,ENSG00000054267,0.00970610647262227,0.00650644856409754,0.011481350193006,0.0167305661663325,
DEGS1,ENSG00000143753,0.00973251655045615,0.0195948964594409,0.00902036295730935,0.0243438181752087,
POM121C,ENSG00000272391,0.00988515501533738,0.00697544213242474,0.019400402560094,0.0157047510187429,
IRX5,ENSG00000176842,0.00989920918326503,0.0211395092581179,0.00975036356615822,0.045936829125266,
THOC1,ENSG00000079134,0.00996766412691019,0.0124686957228075,0.00852842189131198,0.0219612886330883,
