Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
DONSON,ENSG00000159147,0.113290020760106,0.860052598066202,0.0646554536004293,0.000258891033267129,
B3GNT4,ENSG00000176383,0.113311378980201,0.814579486020378,0.0651723457631039,-0.000496415088364425,
VAV1,ENSG00000141968,0.113422183965538,0.34917509268141,0.0683076042867155,0.00191849360381284,
ART5,ENSG00000167311,0.113479432892746,0.0725833281013251,0.12073481233735,0.00230593954263699,
MFNG,ENSG00000100060,0.113551702583343,0.0720330921007577,0.212629029120369,0.00362773517786343,
FLYWCH1,ENSG00000059122,0.113567766098043,0.545538905007736,0.0609143899081341,0.000685471706239112,
METTL22,ENSG00000067365,0.113593955927526,0.070267894044526,0.117183205070105,-0.00311245242407636,
KCNA4,ENSG00000182255,0.113653091768691,0.0612404311302577,0.235948272481439,0.00714023510186485,
FAS,ENSG00000026103,0.113655061364093,0.139848609795101,0.0671773513477752,0.00547201881793818,
STX11,ENSG00000135604,0.113664864787182,0.0686798740331195,0.186014710581808,0.00374094590129912,
CLDN6,ENSG00000184697,0.113685297743082,0.0726850404437931,0.128889282012725,0.00356782447313899,
CNKSR1,ENSG00000142675,0.113779128613944,0.619246354124608,0.0611055302587755,-0.00101981220377251,
HLCS,ENSG00000159267,0.11380714457651,0.0675150907438843,0.277883582475168,-0.00227338211528259,
LARS,ENSG00000133706,0.113852606367042,0.0775420053054081,0.102262913266761,-0.00249141499860963,
BNIP1,ENSG00000113734,0.113991243553608,0.683017443838487,0.0635274445176015,0.00185805011539402,
UBE2Q2,ENSG00000140367,0.114013116606114,0.0691733469951277,0.129470185017612,-0.00593772283948324,
DDIT4L,ENSG00000145358,0.114058199261099,0.373794643850623,0.0763576285668262,-0.00226477599074479,
CWH43,ENSG00000109182,0.114067820541401,0.117067316929078,0.068753188287937,-0.00340208762501488,
PEX11A,ENSG00000166821,0.114073459522199,0.286580222410861,0.0645230610906644,0.00451626070541566,
